SEASON_ID,Player_ID,Game_ID,GAME_DATE,DAYS,MATCHUP,OPP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,WIN
22003,937,0020300691,2004-02-02,0,CHI @ SEA,SEA,8,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,3,0,0,0,0,2,-7.0,0,0
22003,937,0020300678,2004-01-31,2,CHI @ POR,POR,35,6,13,0.462,2,4,0.5,3,3,1.0,5,2,7,4,1,1,2,0,17,-9.0,0,0
22003,937,0020300668,2004-01-30,1,CHI @ GSW,GSW,7,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-7.0,0,0
22003,937,0020300653,2004-01-28,2,CHI @ DEN,DEN,10,1,2,0.5,0,1,0.0,0,2,0.0,0,0,0,2,0,0,0,2,2,-7.0,0,0
22003,937,0020300644,2004-01-27,1,CHI @ LAC,LAC,8,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,2,0,-3.0,0,0
22003,937,0020300616,2004-01-23,4,CHI vs. DAL,DAL,8,2,6,0.333,0,3,0.0,0,0,0.0,0,2,2,0,0,1,1,2,4,-9.0,0,0
22003,937,0020300597,2004-01-21,2,CHI @ ATL,ATL,16,2,4,0.5,0,0,0.0,2,4,0.5,1,1,2,1,0,0,0,1,6,2.0,0,0
22003,937,0020300580,2004-01-19,2,CHI @ WAS,WAS,10,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,1,1,0,2,-7.0,0,0
22003,937,0020300571,2004-01-17,2,CHI vs. NYK,NYK,15,2,9,0.222,1,4,0.25,3,4,0.75,2,4,6,0,1,0,2,2,8,-12.0,0,0
22003,937,0020300553,2004-01-15,2,CHI @ MEM,MEM,16,4,8,0.5,2,4,0.5,0,0,0.0,2,3,5,1,2,1,4,3,10,-8.0,0,0
22003,937,0020300537,2004-01-13,2,CHI vs. DET,DET,12,0,4,0.0,0,1,0.0,0,0,0.0,1,0,1,3,1,0,0,2,0,-14.0,0,0
22003,937,0020300237,2003-12-01,43,CHI vs. MIL,MIL,11,2,3,0.667,0,1,0.0,0,0,0.0,0,4,4,2,0,0,1,3,4,0.0,0,1
22003,937,0020300195,2003-11-25,6,CHI @ DAL,DAL,18,3,8,0.375,1,4,0.25,0,0,0.0,2,1,3,5,1,0,0,0,7,-12.0,0,0
22003,937,0020300185,2003-11-23,2,CHI @ SAC,SAC,20,4,9,0.444,0,1,0.0,0,0,0.0,2,1,3,1,0,0,0,1,8,-20.0,0,0
22003,937,0020300172,2003-11-21,2,CHI @ LAL,LAL,31,3,10,0.3,0,0,0.0,1,2,0.5,0,1,1,5,1,1,1,2,7,-7.0,0,0
22003,937,0020300150,2003-11-18,3,CHI @ PHX,PHX,16,2,3,0.667,0,1,0.0,0,0,0.0,0,3,3,2,1,0,3,1,4,-4.0,0,0
22003,937,0020300132,2003-11-15,3,CHI vs. SEA,SEA,23,2,6,0.333,0,2,0.0,0,0,0.0,0,3,3,2,1,1,2,1,4,-15.0,0,0
22003,937,0020300113,2003-11-13,2,CHI vs. MIN,MIN,34,4,10,0.4,2,5,0.4,2,2,1.0,0,7,7,8,4,0,2,4,12,-2.0,0,0
22003,937,0020300103,2003-11-12,1,CHI @ BOS,BOS,22,3,6,0.5,2,3,0.667,4,7,0.571,1,4,5,1,2,0,1,4,12,3.0,0,1
22003,937,0020300092,2003-11-10,2,CHI vs. DEN,DEN,20,4,6,0.667,0,2,0.0,0,0,0.0,0,2,2,2,0,0,4,2,8,-11.0,0,0
22003,937,0020300032,2003-11-01,9,CHI @ MIL,MIL,13,0,6,0.0,0,3,0.0,0,0,0.0,0,0,0,2,2,1,2,0,0,-14.0,0,0
22003,937,0020300024,2003-10-31,1,CHI vs. ATL,ATL,27,4,11,0.364,2,5,0.4,2,2,1.0,0,3,3,3,2,0,0,4,12,0.0,0,1
22003,937,0020300010,2003-10-29,2,CHI vs. WAS,WAS,31,3,7,0.429,1,3,0.333,0,1,0.0,2,5,7,2,1,2,3,2,7,-19.0,0,0
22002,937,0020201188,2003-04-16,196,POR @ LAC,LAC,27,1,9,0.111,0,1,0.0,1,1,1.0,1,3,4,5,1,0,0,3,3,-15.0,0,0
22002,937,0020201175,2003-04-15,1,POR vs. PHX,PHX,17,2,6,0.333,0,1,0.0,3,3,1.0,0,3,3,2,2,0,1,3,7,-4.0,0,1
22002,937,0020200919,2003-03-11,35,POR @ SEA,SEA,37,5,11,0.455,0,1,0.0,0,0,0.0,2,11,13,6,1,0,2,4,10,20.0,0,1
22002,937,0020200899,2003-03-08,3,POR vs. IND,IND,34,1,4,0.25,0,0,0.0,0,0,0.0,1,1,2,7,2,1,5,4,2,14.0,0,1
22002,937,0020200883,2003-03-06,2,POR vs. PHI,PHI,24,2,4,0.5,0,1,0.0,0,0,0.0,0,3,3,1,1,0,4,0,4,1.0,0,0
22002,937,0020200878,2003-03-05,1,POR @ PHX,PHX,27,0,7,0.0,0,2,0.0,1,2,0.5,1,1,2,1,0,0,2,3,1,-8.0,0,0
22002,937,0020200858,2003-03-02,3,POR vs. DET,DET,27,4,8,0.5,0,0,0.0,1,2,0.5,0,3,3,6,2,2,3,1,9,16.0,0,1
22002,937,0020200843,2003-02-28,2,POR vs. LAC,LAC,35,8,14,0.571,0,2,0.0,8,9,0.889,1,7,8,8,1,2,3,3,24,16.0,0,1
22002,937,0020200819,2003-02-25,3,POR vs. ATL,ATL,29,2,6,0.333,0,0,0.0,5,6,0.833,2,2,4,4,2,0,0,4,9,12.0,0,1
22002,937,0020200798,2003-02-22,3,POR vs. MIL,MIL,26,3,6,0.5,0,0,0.0,0,0,0.0,1,2,3,5,0,0,1,1,6,-5.0,0,0
22002,937,0020200790,2003-02-21,1,POR @ LAL,LAL,35,6,13,0.462,2,5,0.4,0,0,0.0,0,4,4,1,0,0,6,5,14,-6.0,0,0
22002,937,0020200777,2003-02-19,2,POR vs. GSW,GSW,15,7,10,0.7,0,0,0.0,2,3,0.667,1,1,2,4,1,1,0,1,16,15.0,0,1
22002,937,0020200761,2003-02-17,2,POR vs. NYK,NYK,26,2,5,0.4,0,0,0.0,0,0,0.0,0,2,2,3,2,0,3,2,4,5.0,0,1
22002,937,0020200746,2003-02-15,2,POR vs. SEA,SEA,24,3,9,0.333,0,3,0.0,0,0,0.0,2,2,4,5,0,0,2,2,6,13.0,0,1
22002,937,0020200731,2003-02-13,2,POR vs. BOS,BOS,36,0,5,0.0,0,4,0.0,2,4,0.5,1,9,10,9,1,0,7,4,2,-16.0,0,0
22002,937,0020200717,2003-02-11,2,POR vs. SAS,SAS,42,7,20,0.35,2,5,0.4,3,3,1.0,2,4,6,6,5,1,1,3,19,-3.0,0,0
22002,937,0020200700,2003-02-05,6,POR @ MIA,MIA,34,9,14,0.643,1,1,1.0,7,8,0.875,1,5,6,4,5,0,3,3,26,27.0,0,1
22002,937,0020200690,2003-02-04,1,POR @ ORL,ORL,32,7,13,0.538,0,1,0.0,11,13,0.846,4,13,17,7,0,1,0,4,25,11.0,0,1
22002,937,0020200677,2003-02-02,2,POR @ CLE,CLE,24,4,6,0.667,1,1,1.0,2,2,1.0,1,2,3,5,1,0,1,3,11,19.0,0,1
22002,937,0020200665,2003-01-31,2,POR vs. CHI,CHI,28,3,7,0.429,0,2,0.0,0,0,0.0,1,2,3,6,0,0,1,2,6,20.0,0,1
22002,937,0020200650,2003-01-29,2,POR @ UTA,UTA,31,3,10,0.3,0,4,0.0,0,1,0.0,0,2,2,5,1,0,4,3,6,-6.0,0,0
22002,937,0020200641,2003-01-28,1,POR vs. DEN,DEN,38,4,10,0.4,1,3,0.333,4,4,1.0,1,4,5,5,3,2,3,2,13,7.0,0,1
22002,937,0020200629,2003-01-26,2,POR @ DAL,DAL,36,7,10,0.7,0,0,0.0,5,7,0.714,1,3,4,5,3,2,4,2,19,2.0,0,1
22002,937,0020200612,2003-01-24,2,POR @ NOH,NOH,37,2,13,0.154,1,6,0.167,2,2,1.0,0,1,1,4,3,0,3,5,7,9.0,0,1
22002,937,0020200596,2003-01-22,2,POR @ ATL,ATL,38,5,13,0.385,1,3,0.333,4,4,1.0,1,2,3,7,0,2,0,5,15,3.0,0,1
22002,937,0020200584,2003-01-20,2,POR @ MEM,MEM,28,4,10,0.4,0,0,0.0,6,6,1.0,2,5,7,5,1,1,2,2,14,2.0,0,1
22002,937,0020200572,2003-01-18,2,POR vs. MIN,MIN,42,3,11,0.273,0,6,0.0,2,4,0.5,1,3,4,5,2,0,2,1,8,-9.0,0,0
22002,937,0020200550,2003-01-15,3,POR vs. MEM,MEM,34,9,17,0.529,0,3,0.0,0,0,0.0,0,2,2,8,0,1,2,2,18,9.0,0,1
22002,937,0020200535,2003-01-13,2,POR vs. CLE,CLE,25,6,8,0.75,2,2,1.0,2,2,1.0,0,6,6,6,1,0,1,0,16,16.0,0,1
22002,937,0020200513,2003-01-10,3,POR @ DEN,DEN,31,2,7,0.286,2,4,0.5,1,1,1.0,2,1,3,4,1,0,2,1,7,1.0,0,0
22002,937,0020200503,2003-01-09,1,POR vs. SAS,SAS,38,7,15,0.467,2,5,0.4,3,7,0.429,0,4,4,3,2,0,1,1,19,8.0,0,1
22002,937,0020200489,2003-01-07,2,POR vs. PHX,PHX,37,4,13,0.308,2,5,0.4,1,1,1.0,0,7,7,4,3,0,2,1,11,7.0,0,0
22002,937,0020200474,2003-01-05,2,POR @ NYK,NYK,28,4,10,0.4,0,4,0.0,4,4,1.0,2,5,7,5,0,1,2,3,12,14.0,0,1
22002,937,0020200454,2003-01-03,2,POR @ BOS,BOS,40,5,9,0.556,2,4,0.5,5,7,0.714,3,5,8,4,6,2,5,1,17,17.0,0,1
22002,937,0020200443,2002-12-31,3,POR @ CHI,CHI,29,6,10,0.6,3,3,1.0,0,0,0.0,1,4,5,3,2,2,2,3,15,-15.0,0,0
22002,937,0020200436,2002-12-30,1,POR @ DET,DET,34,3,6,0.5,0,1,0.0,2,2,1.0,0,4,4,3,1,0,2,2,8,18.0,0,1
22002,937,0020200427,2002-12-28,2,POR @ SAC,SAC,40,8,19,0.421,2,4,0.5,2,2,1.0,1,5,6,4,5,0,6,4,20,14.0,0,1
22002,937,0020200417,2002-12-27,1,POR vs. UTA,UTA,36,7,16,0.438,1,5,0.2,8,8,1.0,2,6,8,5,4,0,3,4,23,10.0,0,1
22002,937,0020200389,2002-12-21,6,POR vs. SEA,SEA,33,1,7,0.143,1,2,0.5,0,0,0.0,2,3,5,0,4,0,3,1,3,-6.0,0,1
22002,937,0020200380,2002-12-20,1,POR @ GSW,GSW,27,4,9,0.444,1,3,0.333,0,0,0.0,0,2,2,7,5,0,4,3,9,-2.0,0,1
22002,937,0020200365,2002-12-18,2,POR @ LAC,LAC,31,4,8,0.5,2,3,0.667,1,2,0.5,0,6,6,5,0,0,4,2,11,1.0,0,1
22002,937,0020200355,2002-12-17,1,POR vs. NOH,NOH,36,4,8,0.5,1,2,0.5,2,2,1.0,0,4,4,8,2,0,3,2,11,18.0,0,1
22002,937,0020200332,2002-12-14,3,POR @ MIN,MIN,45,5,11,0.455,0,1,0.0,0,0,0.0,1,4,5,9,1,0,6,2,10,7.0,0,1
22002,937,0020200324,2002-12-13,1,POR @ MIL,MIL,22,2,5,0.4,0,0,0.0,0,0,0.0,0,1,1,3,4,0,5,3,4,-14.0,0,0
22002,937,0020200307,2002-12-11,2,POR @ NJN,NJN,27,5,13,0.385,1,4,0.25,5,6,0.833,0,3,3,4,2,1,2,2,16,-7.0,0,0
22002,937,0020200298,2002-12-10,1,POR @ WAS,WAS,27,6,7,0.857,0,0,0.0,2,2,1.0,2,5,7,5,2,1,3,2,14,10.0,0,1
22002,937,0020200289,2002-12-08,2,POR @ TOR,TOR,31,5,7,0.714,0,1,0.0,1,2,0.5,1,7,8,4,1,0,4,3,11,9.0,0,1
22002,937,0020200277,2002-12-06,2,POR vs. MIA,MIA,28,4,9,0.444,0,1,0.0,0,0,0.0,0,3,3,4,5,0,1,0,8,24.0,0,1
22002,937,0020200264,2002-12-04,2,POR vs. DAL,DAL,35,3,14,0.214,1,6,0.167,0,0,0.0,1,4,5,6,0,0,4,0,7,-12.0,0,0
22002,937,0020200236,2002-11-30,4,POR vs. NJN,NJN,27,4,9,0.444,1,2,0.5,0,0,0.0,0,2,2,4,0,1,3,3,9,-28.0,0,0
22002,937,0020200202,2002-11-26,4,POR vs. HOU,HOU,32,6,14,0.429,0,0,0.0,2,2,1.0,3,3,6,4,2,0,5,4,14,8.0,0,1
22002,937,0020200188,2002-11-23,3,POR vs. SAC,SAC,33,5,10,0.5,0,0,0.0,1,2,0.5,1,4,5,4,1,0,5,2,11,5.0,0,0
22002,937,0020200167,2002-11-21,2,POR @ SEA,SEA,21,4,9,0.444,0,1,0.0,0,0,0.0,1,1,2,3,0,0,2,2,8,-9.0,0,1
22002,937,0020200163,2002-11-20,1,POR vs. ORL,ORL,34,6,8,0.75,0,1,0.0,1,1,1.0,0,2,2,5,0,1,3,4,13,13.0,0,1
22002,937,0020200124,2002-11-15,5,POR vs. LAC,LAC,24,4,7,0.571,0,0,0.0,1,1,1.0,1,2,3,5,1,0,2,3,9,24.0,0,1
22002,937,0020200105,2002-11-12,3,POR @ HOU,HOU,30,4,7,0.571,2,3,0.667,2,2,1.0,2,1,3,5,0,0,3,1,12,3.0,0,0
22002,937,0020200097,2002-11-11,1,POR @ DAL,DAL,25,2,7,0.286,1,4,0.25,0,0,0.0,0,3,3,2,1,0,4,4,5,-7.0,0,0
22002,937,0020200090,2002-11-09,2,POR @ SAS,SAS,30,7,11,0.636,1,2,0.5,0,0,0.0,0,3,3,4,3,0,2,0,15,14.0,0,1
22002,937,0020200080,2002-11-08,1,POR @ PHX,PHX,29,2,8,0.25,0,1,0.0,1,2,0.5,2,1,3,5,1,0,1,2,5,-13.0,0,0
22002,937,0020200068,2002-11-06,2,POR vs. MEM,MEM,37,7,12,0.583,0,1,0.0,2,2,1.0,0,5,5,5,1,0,0,1,16,8.0,0,1
22002,937,0020200045,2002-11-03,3,POR @ LAL,LAL,26,3,6,0.5,1,3,0.333,0,0,0.0,0,1,1,2,1,0,4,2,7,-8.0,0,0
22002,937,0020200041,2002-11-02,1,POR vs. DEN,DEN,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0,0,0
22002,937,0020200020,2002-10-31,2,POR @ SAC,SAC,10,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,4,0,-8.0,0,0
22002,937,0020200014,2002-10-30,1,POR vs. LAL,LAL,10,3,3,1.0,0,0,0.0,3,4,0.75,1,1,2,1,2,0,0,0,9,21.0,0,1
22001,937,0020101186,2002-04-17,196,POR vs. HOU,HOU,6,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,0,2,2.0,0,1
22001,937,0020101159,2002-04-14,3,POR vs. LAL,LAL,20,6,10,0.6,1,2,0.5,1,2,0.5,1,1,2,5,1,0,2,2,14,-2.0,0,1
22001,937,0020101144,2002-04-12,2,POR @ HOU,HOU,35,5,10,0.5,1,2,0.5,0,0,0.0,2,3,5,5,1,0,4,4,11,1.0,0,1
22001,937,0020101119,2002-04-09,3,POR @ DAL,DAL,32,3,8,0.375,0,0,0.0,4,4,1.0,0,8,8,4,2,0,2,2,10,-10.0,0,0
22001,937,0020101109,2002-04-08,1,POR @ SAS,SAS,22,4,8,0.5,0,2,0.0,2,2,1.0,0,4,4,4,1,0,3,3,10,-14.0,0,0
22001,937,0020101098,2002-04-06,2,POR vs. GSW,GSW,24,8,14,0.571,0,0,0.0,0,0,0.0,2,1,3,5,1,0,0,1,16,0.0,0,1
22001,937,0020101081,2002-04-04,2,POR vs. NYK,NYK,33,3,5,0.6,0,1,0.0,0,0,0.0,0,2,2,7,2,1,1,1,6,12.0,0,1
22001,937,0020101066,2002-04-02,2,POR @ GSW,GSW,21,3,7,0.429,0,0,0.0,0,0,0.0,2,0,2,4,0,0,3,2,6,-9.0,0,0
22001,937,0020101046,2002-03-30,3,POR vs. SEA,SEA,33,3,9,0.333,0,4,0.0,0,0,0.0,1,2,3,3,0,0,0,0,6,-15.0,0,0
22001,937,0020101040,2002-03-29,1,POR @ LAL,LAL,35,2,18,0.111,1,11,0.091,0,0,0.0,1,4,5,5,1,1,4,3,5,-24.0,0,0
22001,937,0020101024,2002-03-27,2,POR vs. SAS,SAS,37,5,12,0.417,1,2,0.5,1,2,0.5,2,5,7,6,1,2,1,3,12,11.0,0,1
22001,937,0020101005,2002-03-25,2,POR vs. MEM,MEM,36,6,12,0.5,1,3,0.333,0,0,0.0,2,5,7,6,4,1,3,5,13,15.0,0,0
22001,937,0020100988,2002-03-23,2,POR @ MIN,MIN,28,3,9,0.333,1,2,0.5,11,12,0.917,1,10,11,5,0,1,4,4,18,7.0,0,1
22001,937,0020100984,2002-03-22,1,POR @ CHI,CHI,27,1,5,0.2,0,1,0.0,1,2,0.5,0,5,5,9,2,0,3,0,3,13.0,0,1
22001,937,0020100969,2002-03-20,2,POR @ NJN,NJN,35,5,11,0.455,1,3,0.333,0,0,0.0,3,6,9,1,1,1,4,3,11,-15.0,0,0
22001,937,0020100951,2002-03-18,2,POR @ BOS,BOS,35,3,11,0.273,1,4,0.25,4,6,0.667,1,4,5,6,2,0,5,3,11,0.0,0,1
22001,937,0020100941,2002-03-16,2,POR vs. WAS,WAS,39,3,10,0.3,0,2,0.0,2,2,1.0,0,3,3,15,1,1,4,5,8,15.0,0,1
22001,937,0020100925,2002-03-14,2,POR vs. DAL,DAL,32,6,12,0.5,1,4,0.25,1,1,1.0,0,5,5,12,2,0,2,2,14,42.0,0,1
22001,937,0020100890,2002-03-09,5,POR @ DEN,DEN,46,9,15,0.6,3,5,0.6,7,8,0.875,4,6,10,5,1,2,6,6,28,6.0,0,0
22001,937,0020100885,2002-03-08,1,POR vs. NJN,NJN,31,4,10,0.4,1,2,0.5,3,5,0.6,3,5,8,6,3,1,3,3,12,7.0,0,1
22001,937,0020100868,2002-03-06,2,POR vs. MIN,MIN,28,4,12,0.333,1,3,0.333,5,6,0.833,1,5,6,2,1,0,2,1,14,-5.0,0,1
22001,937,0020100851,2002-03-04,2,POR vs. SAC,SAC,36,6,9,0.667,3,5,0.6,4,4,1.0,1,5,6,5,4,0,1,3,19,12.0,0,1
22001,937,0020100833,2002-03-02,2,POR @ MIL,MIL,34,5,11,0.455,0,2,0.0,0,0,0.0,3,7,10,8,1,0,2,6,10,1.0,0,1
22001,937,0020100823,2002-03-01,1,POR @ TOR,TOR,32,7,13,0.538,0,2,0.0,1,2,0.5,3,4,7,5,4,0,6,2,15,-9.0,0,1
22001,937,0020100811,2002-02-27,2,POR @ WAS,WAS,35,6,14,0.429,1,2,0.5,6,7,0.857,1,2,3,3,4,1,1,1,19,-3.0,0,1
22001,937,0020100798,2002-02-25,2,POR @ PHI,PHI,34,5,14,0.357,3,6,0.5,4,4,1.0,1,6,7,7,0,1,0,6,17,4.0,0,1
22001,937,0020100766,2002-02-20,5,POR @ SEA,SEA,20,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,2,2,0,3,1,4,-2.0,0,1
22001,937,0020100752,2002-02-18,2,POR @ LAC,LAC,45,4,15,0.267,0,3,0.0,1,3,0.333,1,5,6,6,0,2,4,2,9,-5.0,0,1
22001,937,0020100741,2002-02-17,1,POR vs. LAL,LAL,26,2,8,0.25,0,4,0.0,1,2,0.5,2,1,3,7,2,2,4,5,5,3.0,0,1
22001,937,0020100729,2002-02-15,2,POR vs. BOS,BOS,34,6,14,0.429,3,9,0.333,2,2,1.0,0,5,5,6,0,1,2,3,17,3.0,0,0
22001,937,0020100714,2002-02-13,2,POR vs. DAL,DAL,41,4,8,0.5,1,3,0.333,4,4,1.0,1,3,4,10,3,0,6,5,13,16.0,0,1
22001,937,0020100689,2002-02-06,7,POR @ MIN,MIN,38,5,10,0.5,1,5,0.2,5,6,0.833,0,1,1,10,3,1,5,4,16,-4.0,0,0
22001,937,0020100684,2002-02-05,1,POR @ DEN,DEN,42,5,15,0.333,1,6,0.167,2,2,1.0,1,3,4,10,2,0,3,1,13,-2.0,0,0
22001,937,0020100672,2002-02-03,2,POR vs. CHI,CHI,31,5,12,0.417,2,4,0.5,1,2,0.5,1,3,4,8,1,0,3,2,13,-8.0,0,1
22001,937,0020100658,2002-02-02,1,POR @ UTA,UTA,38,6,10,0.6,5,5,1.0,0,0,0.0,1,2,3,1,1,0,0,3,17,-5.0,0,0
22001,937,0020100646,2002-01-31,2,POR vs. PHX,PHX,47,4,14,0.286,2,8,0.25,2,2,1.0,3,6,9,10,3,0,3,5,12,7.0,0,1
22001,937,0020100635,2002-01-29,2,POR @ SEA,SEA,21,5,10,0.5,1,2,0.5,1,1,1.0,0,1,1,2,1,0,1,1,12,-2.0,0,1
22001,937,0020100604,2002-01-24,5,POR vs. MEM,MEM,23,1,2,0.5,0,0,0.0,1,2,0.5,3,2,5,4,2,1,3,2,3,31.0,0,1
22001,937,0020100589,2002-01-22,2,POR vs. SAC,SAC,46,2,11,0.182,0,2,0.0,1,2,0.5,2,3,5,5,0,1,2,3,5,-3.0,0,1
22001,937,0020100567,2002-01-19,3,POR vs. LAC,LAC,27,5,6,0.833,1,1,1.0,2,2,1.0,0,5,5,9,1,0,4,2,13,26.0,0,1
22001,937,0020100548,2002-01-17,2,POR vs. MIA,MIA,31,2,10,0.2,1,4,0.25,1,1,1.0,1,4,5,4,1,0,1,1,6,-1.0,0,0
22001,937,0020100541,2002-01-16,1,POR @ PHX,PHX,37,6,12,0.5,0,2,0.0,1,2,0.5,1,2,3,5,2,1,1,3,13,9.0,0,1
22001,937,0020100521,2002-01-13,3,POR vs. CLE,CLE,25,6,9,0.667,1,2,0.5,0,0,0.0,2,3,5,2,1,1,4,0,13,18.0,0,1
22001,937,0020100504,2002-01-11,2,POR @ ORL,ORL,36,0,5,0.0,0,2,0.0,2,2,1.0,3,7,10,10,3,0,5,4,2,5.0,0,1
22001,937,0020100495,2002-01-10,1,POR @ MIA,MIA,42,1,10,0.1,0,3,0.0,1,3,0.333,0,6,6,4,4,0,2,5,3,1.0,0,1
22001,937,0020100481,2002-01-08,2,POR @ ATL,ATL,27,4,8,0.5,0,2,0.0,1,2,0.5,1,2,3,2,2,0,2,0,9,-9.0,0,0
22001,937,0020100474,2002-01-07,1,POR @ CLE,CLE,19,3,5,0.6,0,0,0.0,2,2,1.0,0,2,2,5,2,0,4,0,8,12.0,0,1
22001,937,0020100466,2002-01-05,2,POR vs. PHI,PHI,33,4,8,0.5,1,3,0.333,0,0,0.0,1,5,6,9,2,0,3,3,9,-5.0,0,1
22001,937,0020100443,2002-01-02,3,POR vs. TOR,TOR,33,5,9,0.556,2,3,0.667,5,5,1.0,1,2,3,7,0,2,3,4,17,-9.0,0,0
22001,937,0020100433,2002-01-01,1,POR @ LAC,LAC,30,4,8,0.5,1,2,0.5,0,0,0.0,1,1,2,9,2,1,4,1,9,-3.0,0,0
22001,937,0020100284,2001-12-08,24,POR vs. SEA,SEA,32,0,3,0.0,0,1,0.0,0,0,0.0,1,8,9,11,3,0,1,4,0,11.0,0,1
22001,937,0020100264,2001-12-06,2,POR vs. CHH,CHH,32,3,10,0.3,0,2,0.0,4,5,0.8,2,6,8,1,1,2,4,2,10,-18.0,0,0
22001,937,0020100234,2001-12-01,5,POR vs. PHX,PHX,14,0,5,0.0,0,2,0.0,0,0,0.0,1,3,4,2,0,1,2,0,0,0.0,0,0
22001,937,0020100101,2001-11-13,18,POR @ NYK,NYK,42,6,15,0.4,1,6,0.167,2,4,0.5,4,7,11,5,3,1,3,4,15,3.0,0,0
22001,937,0020100095,2001-11-11,2,POR @ DET,DET,34,2,6,0.333,0,1,0.0,3,4,0.75,0,6,6,7,2,1,4,1,7,-2.0,0,1
22001,937,0020100088,2001-11-10,1,POR @ IND,IND,35,5,8,0.625,1,1,1.0,2,4,0.5,0,4,4,7,3,0,7,2,13,-8.0,0,0
22001,937,0020100077,2001-11-08,2,POR vs. LAC,LAC,41,4,13,0.308,1,6,0.167,2,2,1.0,1,6,7,13,3,1,2,3,11,12.0,0,1
22001,937,0020100062,2001-11-06,2,POR vs. UTA,UTA,33,4,8,0.5,2,2,1.0,3,4,0.75,1,5,6,5,4,0,1,5,13,18.0,0,1
22001,937,0020100049,2001-11-04,2,POR @ GSW,GSW,32,1,7,0.143,0,1,0.0,2,4,0.5,0,3,3,6,1,1,2,3,4,-19.0,0,0
22001,937,0020100043,2001-11-03,1,POR vs. SAS,SAS,37,3,12,0.25,0,2,0.0,1,1,1.0,0,3,3,4,0,0,1,3,7,-13.0,0,0
22001,937,0020100017,2001-10-31,3,POR vs. GSW,GSW,36,10,14,0.714,5,5,1.0,1,2,0.5,5,4,9,5,1,1,6,3,26,7.0,0,1
22001,937,0020100012,2001-10-30,1,POR @ LAL,LAL,33,1,5,0.2,0,2,0.0,0,0,0.0,1,4,5,5,0,1,0,1,2,-16.0,0,0
22000,937,0020001178,2001-04-17,196,POR vs. SAS,SAS,32,4,7,0.571,2,4,0.5,3,4,0.75,0,5,5,5,1,1,2,3,13,-7.0,0,0
22000,937,0020001162,2001-04-15,2,POR @ LAL,LAL,39,4,10,0.4,0,2,0.0,1,1,1.0,1,4,5,3,2,0,0,6,9,-2.0,0,0
22000,937,0020001148,2001-04-13,2,POR vs. HOU,HOU,40,12,24,0.5,3,8,0.375,1,2,0.5,3,10,13,5,2,0,1,5,28,0.0,0,0
22000,937,0020001137,2001-04-12,1,POR @ VAN,VAN,32,5,12,0.417,1,4,0.25,0,0,0.0,1,4,5,7,0,0,1,0,11,16.0,0,1
22000,937,0020001123,2001-04-10,2,POR vs. GSW,GSW,25,5,7,0.714,0,0,0.0,3,3,1.0,1,2,3,7,0,0,1,1,13,32.0,0,1
22000,937,0020001109,2001-04-08,2,POR @ SAC,SAC,42,9,15,0.6,1,2,0.5,2,2,1.0,1,5,6,2,0,0,4,4,21,-9.0,0,0
22000,937,0020001095,2001-04-06,2,POR @ GSW,GSW,27,0,5,0.0,0,0,0.0,1,2,0.5,1,2,3,2,3,0,5,3,1,29.0,0,1
22000,937,0020001079,2001-04-04,2,POR @ MIN,MIN,37,4,13,0.308,0,2,0.0,1,3,0.333,3,7,10,4,1,0,1,1,9,-5.0,0,0
22000,937,0020001071,2001-04-03,1,POR @ DEN,DEN,35,6,11,0.545,1,2,0.5,1,1,1.0,0,2,2,5,1,0,4,3,14,-11.0,0,0
22000,937,0020001061,2001-04-01,2,POR vs. MIN,MIN,32,3,9,0.333,0,3,0.0,1,2,0.5,0,3,3,5,1,1,2,0,7,-10.0,0,0
22000,937,0020001046,2001-03-30,2,POR vs. NYK,NYK,29,3,7,0.429,0,2,0.0,2,2,1.0,0,4,4,1,3,0,1,4,8,21.0,0,1
22000,937,0020001029,2001-03-28,2,POR vs. DAL,DAL,36,1,9,0.111,0,3,0.0,8,10,0.8,1,6,7,10,0,1,1,3,10,-9.0,0,0
22000,937,0020001016,2001-03-26,2,POR vs. LAC,LAC,29,3,9,0.333,0,1,0.0,1,2,0.5,0,2,2,3,1,0,0,0,7,-6.0,0,1
22000,937,0020000987,2001-03-22,4,POR @ UTA,UTA,34,9,15,0.6,3,5,0.6,4,5,0.8,1,6,7,3,1,0,3,3,25,4.0,0,1
22000,937,0020000972,2001-03-20,2,POR @ DAL,DAL,35,7,13,0.538,1,1,1.0,1,2,0.5,4,2,6,5,1,0,3,1,16,-7.0,0,1
